"Name","State","Notes","User","Tags","Created","Runtime","Sweep","layer_structure","sample_size","seed","epoch","test_acc","test_loss","train_loss","trainer/global_step","valid_acc","valid_loss"
"sample_55000","finished","-","","","2025-09-09T11:58:26.000Z","3551","","16","55000","1","153","0.9298999905586244","0.23341503739356995","0.26796212792396545","131580","0.9283999800682068","0.24488699436187744"
"sample_8000","finished","-","","","2025-09-12T10:06:25.000Z","364","","32","8000","42","65","0.43560001254081726","2.1724534034729004","2.197571039199829","8125","0.4374000132083893","2.1720049381256104"
"sample_47000","finished","-","","","2025-09-06T17:51:10.000Z","216","","8","47000","0","11","0.24130000174045563","2.187780380249023","2.164820671081543","8085","0.2354000061750412","2.188734769821167"
"sample_12000","finished","-","","","2025-09-07T13:24:44.000Z","288","","512","12000","0","32","0.5113000273704529","2.1282944679260254","2.1407272815704346","6016","0.5090000033378601","2.130279779434204"
"sample_32000","finished","-","","","2025-09-12T11:22:39.000Z","2539","","32","32000","42","179","0.9297999739646912","0.24426698684692383","0.2403172254562378","89500","0.9222000241279602","0.2721938490867615"
"sample_25000","finished","-","","","2025-09-12T22:06:04.000Z","2604","","128","25000","42","301","0.948099970817566","0.17637893557548523","0.07688365131616592","117691","0.9412000179290771","0.20132136344909668"
"sample_32000","finished","-","","","2025-09-11T16:07:41.000Z","180","","16","32000","42","11","0.1071000024676323","2.286224603652954","2.290470600128174","5500","0.11659999936819077","2.284727096557617"
"sample_8000","finished","-","","","2025-09-08T14:30:36.000Z","1806","","1024","8000","0","201","0.8944000005722046","0.3631938099861145","0.28878065943717957","25125","0.8939999938011169","0.37088721990585327"
"sample_32000","finished","-","","","2025-09-12T11:20:51.000Z","6804","","1024","32000","42","237","0.957099974155426","0.1481896936893463","0.1516800820827484","118500","0.9506000280380248","0.17302748560905457"
"sample_25000","finished","-","","","2025-09-11T16:04:55.000Z","161","","16","25000","42","12","0.1062999963760376","2.2910821437835693","2.3035330772399902","4692","0.1151999980211258","2.2892770767211914"
"sample_47000","finished","-","","","2025-09-11T15:50:08.000Z","346","","8","47000","42","16","0.2240999937057495","1.987078309059143","1.9882014989852903","11760","0.2080000042915344","1.9903775453567505"
"sample_32000","finished","-","","","2025-09-10T01:33:23.000Z","2803","","256","32000","1","186","0.9433000087738036","0.19114187359809875","0.14839453995227814","93000","0.9390000104904176","0.20075395703315735"
"sample_8000","finished","-","","","2025-09-07T04:56:02.000Z","252","","128","8000","0","53","0.45249998569488525","2.153438091278076","2.169095039367676","6625","0.4458000063896179","2.153672933578491"
"sample_25000","finished","-","","","2025-09-06T23:00:55.000Z","284","","32","25000","0","19","0.365200012922287","1.935183048248291","1.9818285703659055","7429","0.36059999465942383","1.9346706867218015"
"sample_8000","finished","-","","","2025-09-10T22:33:07.000Z","349","","1024","8000","1","29","0.6118000149726868","2.2161436080932617","2.2118382453918457","3625","0.5942000150680542","2.218599319458008"
"sample_25000","finished","-","","","2025-09-10T14:25:24.000Z","3361","","512","25000","1","199","0.9388999938964844","0.21575993299484253","0.11161867529153824","77809","0.9340000152587892","0.22527721524238584"
"sample_25000","finished","-","","","2025-09-11T15:34:20.000Z","302","","8","25000","42","25","0.219200000166893","2.064852237701416","2.0342326164245605","9775","0.20679999887943268","2.067483425140381"
"sample_32000","finished","-","","","2025-09-09T02:09:05.000Z","195","","16","32000","1","17","0.2418999969959259","1.822675347328186","1.8943465948104856","8500","0.2468000054359436","1.8311660289764404"
