"Name","State","Notes","User","Tags","Created","Runtime","Sweep","layer_structure","sample_size","seed","epoch","test_acc","test_loss","train_loss","trainer/global_step","valid_acc","valid_loss"
"sample_25000","finished","-","","","2025-09-11T13:27:13.000Z","115","","8","25000","42","10","0.11819999665021896","2.302475929260254","2.2859232425689697","3910","0.11540000140666962","2.3045406341552734"
"sample_12000","finished","-","","","2025-09-11T13:24:55.000Z","137","","8","12000","42","21","0.13339999318122864","2.302119731903076","2.299189567565918","3948","0.1298000067472458","2.3040072917938232"
"sample_8000","finished","-","","","2025-09-11T13:23:17.000Z","98","","8","8000","42","20","0.12849999964237213","2.3039557933807373","2.2980260848999023","2500","0.125","2.3063833713531494"
"sample_55000","finished","-","","","2025-09-09T15:00:31.000Z","162","","8","55000","1","7","0.11349999904632568","2.3001155853271484","2.3196749687194824","6020","0.11140000075101852","2.2993462085723877"
"sample_47000","finished","-","","","2025-09-09T14:57:50.000Z","160","","8","47000","1","8","0.11349999904632568","2.300334215164185","2.290935516357422","5880","0.11140000075101852","2.299381971359253"
"sample_40000","finished","-","","","2025-09-09T14:55:33.000Z","136","","8","40000","1","8","0.11349999904632568","2.3010313510894775","2.3137145042419434","5000","0.11140000075101852","2.299881935119629"
"sample_32000","finished","-","","","2025-09-09T14:53:28.000Z","124","","8","32000","1","9","0.11349999904632568","2.301650285720825","2.3065311908721924","4500","0.11140000075101852","2.300311326980591"
"sample_25000","finished","-","","","2025-09-09T14:51:37.000Z","110","","8","25000","1","10","0.11349999904632568","2.302260160446167","2.303905248641968","3910","0.11140000075101852","2.3007569313049316"
"sample_12000","finished","-","","","2025-09-09T14:50:55.000Z","41","","8","12000","1","6","0.0778999999165535","2.3073205947875977","2.300915002822876","1128","0.07639999687671661","2.30469012260437"
"sample_8000","finished","-","","","2025-09-09T14:50:21.000Z","33","","8","8000","1","6","0.06369999796152115","2.3084216117858887","2.2945737838745117","750","0.06960000097751617","2.305628538131714"
"sample_55000","finished","-","","","2025-09-06T18:20:35.000Z","593","","8","55000","0","25","0.16040000319480896","2.259333848953247","2.2419276237487793","21500","0.16760000586509705","2.258101463317871"
"sample_47000","finished","-","","","2025-09-06T18:11:04.000Z","567","","8","47000","0","28","0.1632000058889389","2.2638700008392334","2.2768757343292236","20580","0.1712000072002411","2.2627766132354736"
"sample_40000","finished","-","","","2025-09-06T18:01:43.000Z","558","","8","40000","0","32","0.16349999606609344","2.265943765640259","2.2823264598846436","20000","0.17020000517368317","2.264873504638672"
"sample_32000","finished","-","","","2025-09-06T17:53:06.000Z","514","","8","32000","0","38","0.17489999532699585","2.270704746246338","2.273135185241699","19000","0.18240000307559967","2.2698333263397217"
"sample_25000","finished","-","","","2025-09-06T17:45:23.000Z","460","","8","25000","0","46","0.17710000276565552","2.2755603790283203","2.283376693725586","17986","0.18279999494552612","2.2748639583587646"
"sample_12000","finished","-","","","2025-09-06T17:44:41.000Z","39","","8","12000","0","6","0.09799999743700027","2.3156120777130127","2.3433997631073","1128","0.10819999873638152","2.3135666847229004"
"sample_8000","finished","-","","","2025-09-06T17:44:05.000Z","33","","8","8000","0","6","0.09799999743700027","2.3170628547668457","2.3145182132720947","750","0.10819999873638152","2.3148746490478516"
