run_id,run_name,sample_size,layer_structure,temp,rank_0,rank_1,rank_2,rank_3,rank_4,weight_mean_0,weight_mean_1,weight_mean_2,weight_mean_3,weight_mean_4,weight_std_0,weight_std_1,weight_std_2,weight_std_3,weight_std_4,activation_mean_global,activation_std_global,pca_explained_var
pic8fsyk,sample_25000,1000,"(64, 64, 64)",64,64,64,64,64,10,3.5275825e-05,-0.0017898827,6.853999e-05,4.793906e-05,0.0055919616,0.020618323,0.072107136,0.072378874,0.072264194,0.07204323,0.05701873078942299,0.04870256409049034,0.24789321
nw3zhxgd,sample_32000,1000,"(64, 64, 64)",64,64,64,64,64,10,3.5275825e-05,-0.00178996,7.054396e-05,3.7662845e-05,0.005591963,0.020618323,0.07210531,0.07237812,0.07226405,0.07201197,0.056948624551296234,0.048677198588848114,0.24812776
5vuue87x,sample_40000,1000,"(64, 64, 64)",64,64,64,64,64,10,3.5275825e-05,-0.0017919397,0.00011456327,1.2212564e-05,0.0055919765,0.020618323,0.072115175,0.07239968,0.07229495,0.07213026,0.057428646832704544,0.048930324614048004,0.25106555
s96xu5bs,sample_47000,1000,"(64, 64, 64)",64,64,64,64,64,10,3.5275825e-05,-0.0017914923,0.000107644824,1.0187097e-05,0.0055919737,0.020618323,0.07211118,0.07239381,0.072287686,0.07208252,0.05728438124060631,0.04885122925043106,0.25052336
042mmgr8,sample_55000,1000,"(64, 64, 64)",64,64,64,64,64,10,3.5275825e-05,-0.0017916592,0.00010849652,1.3412064e-05,0.0055919746,0.020618323,0.07211255,0.07239577,0.07228973,0.07210516,0.05732927471399307,0.048877738416194916,0.25073448
g9njmnpa,sample_8000,1000,"(128, 128, 128)",128,128,128,128,128,10,8.888844e-06,0.000101419806,-3.9491293e-05,9.614238e-05,-0.0008913878,0.020575983,0.051035736,0.051065266,0.051022686,0.05004558,0.053294405341148376,0.049763746559619904,0.2120566
7g5ay3t6,sample_12000,1000,"(128, 128, 128)",128,128,128,128,128,10,8.888844e-06,0.00010144635,-3.9410334e-05,9.628743e-05,-0.00089138764,0.020575983,0.051035743,0.051065274,0.0510227,0.050045475,0.053292132914066315,0.04976293444633484,0.21200967
4m2yjmwz,sample_25000,1000,"(128, 128, 128)",128,128,128,128,128,10,8.888844e-06,0.00010151585,-3.9078528e-05,9.6248375e-05,-0.0008913869,0.020575983,0.05103581,0.051065326,0.051022775,0.050043784,0.05328848212957382,0.04976138472557068,0.21188785
77whtr9w,sample_32000,1000,"(128, 128, 128)",128,128,128,128,128,10,8.888844e-06,0.000102102524,-9.700991e-06,0.00010469589,-0.0008913778,0.020575983,0.051044382,0.051074006,0.051032852,0.050167687,0.05377185344696045,0.05001446604728699,0.21114671
4kcvz3g3,sample_40000,1000,"(128, 128, 128)",128,128,128,128,128,10,8.888844e-06,0.000102110615,-1.09587345e-05,0.00010494748,-0.00089137757,0.020575983,0.0510438,0.05107339,0.05103235,0.050162002,0.05372157692909241,0.04999605193734169,0.21102515
cvh5otzf,sample_47000,1000,"(128, 128, 128)",128,128,128,128,128,10,8.888844e-06,0.000102080754,-1.0705975e-05,0.00010486429,-0.00089137664,0.020575983,0.051043846,0.051073454,0.05103235,0.050162297,0.05372607707977295,0.04999767243862152,0.21101937
ryx4gz4v,sample_55000,1000,"(128, 128, 128)",128,128,128,128,128,10,8.888844e-06,0.00010213512,-1.2242286e-05,0.00010485243,-0.00089137384,0.020575983,0.05104348,0.051073086,0.051032014,0.050157104,0.053698666393756866,0.049986831843853,0.210889
pqjtxex9,sample_8000,1000,"(256, 256, 256)",256,256,256,256,256,10,2.9646528e-05,9.9156736e-05,-1.541026e-06,3.0635332e-05,0.0013084018,0.020591581,0.036050215,0.036029395,0.03605534,0.03537718,0.04488055408000946,0.04654005169868469,0.17824492
