run_id,run_name,sample_size,layer_structure,temp,rank_0,rank_1,rank_2,rank_3,rank_4,weight_mean_0,weight_mean_1,weight_mean_2,weight_mean_3,weight_mean_4,weight_std_0,weight_std_1,weight_std_2,weight_std_3,weight_std_4,activation_mean_global,activation_std_global,pca_explained_var
evfufbj7,sample_47000,1000,"(32, 32, 32)",32,32,32,32,32,10,0.00013411658,0.00028590846,0.0017059626,-0.005039668,-0.008769848,0.04957292,0.102961734,0.10317222,0.10259511,0.10354696,0.10922252386808395,0.11790142953395844,0.34230304
j7nmp99y,sample_55000,1000,"(32, 32, 32)",32,32,32,32,32,10,0.00013411658,0.0003009995,0.0022345,-0.00486056,-0.00876983,0.04957292,0.10335918,0.10360069,0.10304924,0.10518872,0.11551641672849655,0.12171735614538193,0.3671937
l2i6i8gz,sample_8000,1000,"(64, 64, 64)",64,64,64,64,64,10,0.00019960008,-0.001767602,0.000115606934,2.2374981e-05,0.0055919653,0.048515327,0.07212521,0.072397456,0.07229295,0.072183706,0.1201658546924591,0.12048543989658356,0.3009925
o9xus9wk,sample_12000,1000,"(64, 64, 64)",64,64,64,64,64,10,0.00019960008,-0.0017549733,0.00018671073,7.871451e-06,0.005591967,0.048515327,0.07215094,0.07242507,0.07232696,0.072368965,0.12176903337240219,0.1215767189860344,0.3058077
4asv03yq,sample_25000,1000,"(64, 64, 64)",64,64,64,64,64,10,0.00019960008,-0.0017125047,0.0006076504,8.3524064e-05,0.005591969,0.048515327,0.07234426,0.07262938,0.072562635,0.073933244,0.13174960017204285,0.1280307024717331,0.33853233
tg2cm9pa,sample_32000,1000,"(64, 64, 64)",64,64,64,64,64,10,0.00019960008,-0.0016958938,0.00081983785,0.00015638184,0.0055919765,0.048515327,0.072458476,0.07274881,0.07269456,0.07482039,0.13725750148296356,0.13129962980747223,0.35582072
wyv0bilp,sample_40000,1000,"(64, 64, 64)",64,64,64,64,64,10,0.00019960008,-0.0016982683,0.00077868695,0.00013553305,0.005591978,0.048515327,0.07243315,0.07272271,0.07266527,0.07461171,0.1360989511013031,0.13060031831264496,0.35204118
b2jfaq7r,sample_47000,1000,"(64, 64, 64)",64,64,64,64,64,10,0.00019960008,-0.0015831266,0.0028088244,0.0014025796,0.0055919765,0.048515327,0.07391886,0.07424119,0.07432422,0.085543714,0.19290247559547424,0.16167116165161133,0.4964937
i2ii9wqq,sample_55000,1000,"(64, 64, 64)",64,64,64,64,64,10,0.00019960008,-0.0015410408,0.0043365723,0.0025530385,0.005592002,0.048515327,0.07528943,0.07561417,0.075813934,0.09448058,0.2361404001712799,0.1825832724571228,0.55116487
kpxb40bq,sample_8000,1000,"(128, 128, 128)",128,128,128,128,128,10,2.5555668e-05,0.00010337887,-2.6419584e-06,0.000104339575,-0.0008913853,0.046764202,0.05104814,0.05107747,0.051035985,0.050204083,0.11156395822763443,0.11529484391212463,0.20465761
0lbqyecz,sample_12000,1000,"(128, 128, 128)",128,128,128,128,128,10,2.5555668e-05,0.00010592141,5.037774e-05,0.00012727689,-0.0008913806,0.046764202,0.051063668,0.05109293,0.05105293,0.050439265,0.11383508145809174,0.11651936173439026,0.20884496
yxzs5gi6,sample_25000,1000,"(128, 128, 128)",128,128,128,128,128,10,2.5555668e-05,0.00012646729,0.0003746664,0.00029716684,-0.00089137506,0.046764202,0.051179543,0.051207997,0.051177416,0.052167937,0.12868717312812805,0.12472647428512573,0.2456469
q2aqjltk,sample_32000,1000,"(128, 128, 128)",128,128,128,128,128,10,2.5555668e-05,0.00015366476,0.0007096885,0.0005274565,-0.0008913771,0.046764202,0.05132559,0.051351544,0.05133213,0.05426144,0.14500145614147186,0.13368749618530273,0.29134616
41wgn1vs,sample_40000,1000,"(128, 128, 128)",128,128,127,128,128,10,2.5555668e-05,0.00015408546,0.0007067947,0.0005276242,-0.0008913744,0.046764202,0.05132456,0.051350437,0.051330917,0.05424845,0.14488336443901062,0.13366200029850006,0.29119697
ushn22mi,sample_47000,1000,"(128, 128, 128)",128,128,128,128,128,10,2.5555668e-05,0.00026135021,0.002140271,0.0017110683,-0.0008913692,0.046764202,0.052270174,0.052272722,0.052308332,0.0661404,0.22127169370651245,0.1746348887681961,0.45629796
3ho8n7io,sample_55000,1000,"(128, 128, 128)",128,128,128,128,128,10,2.5555668e-05,0.000283973,0.003288687,0.0026750432,-0.00089137105,0.046764202,0.053375944,0.05334233,0.053434547,0.07768366,0.28473809361457825,0.20800913870334625,0.5044583
20e0kzhz,sample_8000,1000,"(256, 256, 256)",256,256,256,256,256,10,-3.0861775e-05,0.00010132323,3.5399833e-05,5.2943313e-05,0.0013084033,0.043751672,0.03605777,0.036037143,0.036063418,0.035561882,0.09460489451885223,0.10334253311157227,0.20204309
4fx0esw4,sample_12000,1000,"(256, 256, 256)",256,256,256,256,256,10,-3.0861775e-05,0.000103631,7.633228e-05,7.736701e-05,0.0013084032,0.043751672,0.03606716,0.036046594,0.03607319,0.03581992,0.0982266366481781,0.10542961955070496,0.21657434
zq2zrxaa,sample_25000,1000,"(256, 256, 256)",256,256,256,256,256,10,-3.0861775e-05,0.00012335926,0.00043785293,0.00033240885,0.0013084052,0.043751672,0.03618411,0.03616229,0.036193363,0.0390245,0.1319092959165573,0.12536783516407013,0.3412111
85d60sts,sample_32000,1000,"(256, 256, 256)",256,256,256,256,256,10,-3.0861775e-05,0.00014341078,0.00082596176,0.0006507515,0.0013084064,0.043751672,0.03636682,0.036340795,0.036379013,0.0435713,0.17031310498714447,0.1473030149936676,0.4282543
f2wkk1mm,sample_40000,1000,"(256, 256, 256)",256,256,256,256,256,10,-3.0861775e-05,0.0001763259,0.0014793453,0.0011891748,0.0013084118,0.043751672,0.036760893,0.036721345,0.036774013,0.051913075,0.23548057675361633,0.18035081028938293,0.49316785
abqyobuq,sample_47000,1000,"(256, 256, 256)",256,256,256,256,256,10,-3.0861775e-05,0.0001972045,0.0019124798,0.0015476561,0.0013084186,0.043751672,0.03714082,0.037087925,0.037151124,0.05872351,0.28087401390075684,0.20329611003398895,0.49583453
